 # 1:step, 2:time, 3:Spitzer, 4:Hosokawa-Inutsuka, 5:Raga-I, 6:Raga-II, 7:StarBench
    48  0.2880000E-01  0.6004198E+00  0.6356551E+00  0.5794505E+00  0.6308921E+00  0.6160734E+00
    49  0.2940000E-01  0.6052542E+00  0.6410031E+00  0.5837921E+00  0.6361243E+00  0.6210268E+00
    50  0.3000000E-01  0.6100599E+00  0.6463176E+00  0.5881027E+00  0.6413227E+00  0.6259463E+00
    51  0.3060000E-01  0.6148373E+00  0.6515996E+00  0.5923828E+00  0.6464878E+00  0.6308326E+00
    52  0.3120000E-01  0.6195870E+00  0.6568499E+00  0.5966331E+00  0.6516203E+00  0.6356865E+00
    53  0.3180000E-01  0.6243096E+00  0.6620687E+00  0.6008541E+00  0.6567210E+00  0.6405084E+00
    54  0.3240000E-01  0.6290056E+00  0.6672568E+00  0.6050463E+00  0.6617904E+00  0.6452991E+00
    55  0.3300000E-01  0.6336753E+00  0.6724149E+00  0.6092101E+00  0.6668290E+00  0.6500589E+00
    56  0.3360000E-01  0.6383195E+00  0.6775435E+00  0.6133462E+00  0.6718375E+00  0.6547886E+00
    57  0.3420000E-01  0.6429384E+00  0.6826431E+00  0.6174549E+00  0.6768165E+00  0.6594887E+00
    58  0.3480000E-01  0.6475326E+00  0.6877144E+00  0.6215367E+00  0.6817664E+00  0.6641597E+00
    59  0.3540000E-01  0.6521025E+00  0.6927577E+00  0.6255922E+00  0.6866878E+00  0.6688020E+00
    60  0.3600000E-01  0.6566484E+00  0.6977736E+00  0.6296216E+00  0.6915812E+00  0.6734162E+00
    61  0.3660000E-01  0.6611709E+00  0.7027627E+00  0.6336255E+00  0.6964471E+00  0.6780028E+00
    62  0.3720000E-01  0.6656703E+00  0.7077253E+00  0.6376042E+00  0.7012860E+00  0.6825621E+00
    63  0.3780000E-01  0.6701470E+00  0.7126620E+00  0.6415582E+00  0.7060983E+00  0.6870947E+00
    64  0.3840000E-01  0.6746014E+00  0.7175732E+00  0.6454878E+00  0.7108845E+00  0.6916010E+00
    65  0.3900000E-01  0.6790338E+00  0.7224591E+00  0.6493935E+00  0.7156450E+00  0.6960815E+00
    66  0.3960000E-01  0.6834446E+00  0.7273206E+00  0.6532755E+00  0.7203803E+00  0.7005364E+00
    67  0.4020000E-01  0.6878343E+00  0.7321576E+00  0.6571342E+00  0.7250907E+00  0.7049662E+00
    68  0.4080000E-01  0.6922029E+00  0.7369710E+00  0.6609701E+00  0.7297767E+00  0.7093714E+00
    69  0.4140000E-01  0.6965510E+00  0.7417608E+00  0.6647834E+00  0.7344387E+00  0.7137523E+00
    70  0.4200000E-01  0.7008789E+00  0.7465276E+00  0.6685745E+00  0.7390770E+00  0.7181093E+00
    71  0.4260000E-01  0.7051868E+00  0.7512717E+00  0.6723436E+00  0.7436920E+00  0.7224427E+00
    72  0.4320000E-01  0.7094749E+00  0.7559933E+00  0.6760912E+00  0.7482841E+00  0.7267529E+00
    73  0.4380000E-01  0.7137439E+00  0.7606930E+00  0.6798174E+00  0.7528536E+00  0.7310401E+00
    74  0.4440000E-01  0.7179937E+00  0.7653709E+00  0.6835227E+00  0.7574008E+00  0.7353048E+00
    75  0.4500000E-01  0.7222247E+00  0.7700276E+00  0.6872073E+00  0.7619261E+00  0.7395472E+00
    76  0.4560000E-01  0.7264373E+00  0.7746632E+00  0.6908715E+00  0.7664298E+00  0.7437677E+00
    77  0.4620000E-01  0.7306316E+00  0.7792780E+00  0.6945155E+00  0.7709123E+00  0.7479666E+00
    78  0.4680000E-01  0.7348079E+00  0.7838726E+00  0.6981397E+00  0.7753738E+00  0.7521442E+00
    79  0.4740000E-01  0.7389664E+00  0.7884470E+00  0.7017443E+00  0.7798146E+00  0.7563008E+00
    80  0.4800000E-01  0.7431075E+00  0.7930015E+00  0.7053296E+00  0.7842351E+00  0.7604367E+00
    81  0.4860000E-01  0.7472314E+00  0.7975365E+00  0.7088957E+00  0.7886354E+00  0.7645520E+00
    82  0.4920000E-01  0.7513383E+00  0.8020523E+00  0.7124431E+00  0.7930160E+00  0.7686472E+00
    83  0.4980000E-01  0.7554284E+00  0.8065491E+00  0.7159718E+00  0.7973770E+00  0.7727224E+00
    84  0.5040000E-01  0.7595020E+00  0.8110272E+00  0.7194821E+00  0.8017188E+00  0.7767780E+00
    85  0.5100000E-01  0.7635592E+00  0.8154867E+00  0.7229744E+00  0.8060416E+00  0.7808142E+00
    86  0.5160000E-01  0.7676004E+00  0.8199281E+00  0.7264487E+00  0.8103456E+00  0.7848312E+00
    87  0.5220000E-01  0.7716255E+00  0.8243515E+00  0.7299054E+00  0.8146311E+00  0.7888293E+00
    88  0.5280000E-01  0.7756351E+00  0.8287572E+00  0.7333446E+00  0.8188983E+00  0.7928087E+00
    89  0.5340000E-01  0.7796292E+00  0.8331453E+00  0.7367665E+00  0.8231475E+00  0.7967696E+00
    90  0.5400000E-01  0.7836080E+00  0.8375162E+00  0.7401714E+00  0.8273789E+00  0.8007122E+00
    91  0.5460000E-01  0.7875717E+00  0.8418701E+00  0.7435595E+00  0.8315927E+00  0.8046369E+00
    92  0.5520000E-01  0.7915204E+00  0.8462072E+00  0.7469309E+00  0.8357892E+00  0.8085437E+00
    93  0.5580000E-01  0.7954545E+00  0.8505276E+00  0.7502859E+00  0.8399686E+00  0.8124331E+00
    94  0.5640000E-01  0.7993740E+00  0.8548316E+00  0.7536246E+00  0.8441310E+00  0.8163050E+00
    95  0.5700000E-01  0.8032792E+00  0.8591195E+00  0.7569473E+00  0.8482767E+00  0.8201597E+00
    96  0.5760000E-01  0.8071702E+00  0.8633913E+00  0.7602541E+00  0.8524060E+00  0.8239975E+00
    97  0.5820000E-01  0.8110470E+00  0.8676474E+00  0.7635452E+00  0.8565189E+00  0.8278185E+00
    98  0.5880000E-01  0.8149102E+00  0.8718878E+00  0.7668207E+00  0.8606157E+00  0.8316228E+00
    99  0.5940000E-01  0.8187596E+00  0.8761129E+00  0.7700809E+00  0.8646966E+00  0.8354108E+00
   100  0.6000000E-01  0.8225955E+00  0.8803227E+00  0.7733259E+00  0.8687617E+00  0.8391826E+00
   101  0.6060000E-01  0.8264180E+00  0.8845175E+00  0.7765559E+00  0.8728113E+00  0.8429384E+00
   102  0.6120000E-01  0.8302274E+00  0.8886973E+00  0.7797710E+00  0.8768455E+00  0.8466782E+00
   103  0.6180000E-01  0.8340236E+00  0.8928626E+00  0.7829714E+00  0.8808646E+00  0.8504024E+00
   104  0.6240000E-01  0.8378069E+00  0.8970133E+00  0.7861573E+00  0.8848686E+00  0.8541110E+00
   105  0.6300000E-01  0.8415775E+00  0.9011496E+00  0.7893288E+00  0.8888577E+00  0.8578043E+00
   106  0.6360000E-01  0.8453354E+00  0.9052718E+00  0.7924861E+00  0.8928322E+00  0.8614824E+00
   107  0.6420001E-01  0.8490809E+00  0.9093800E+00  0.7956293E+00  0.8967922E+00  0.8651454E+00
   108  0.6480000E-01  0.8528140E+00  0.9134741E+00  0.7987585E+00  0.9007378E+00  0.8687936E+00
   109  0.6540000E-01  0.8565348E+00  0.9175547E+00  0.8018739E+00  0.9046692E+00  0.8724271E+00
   110  0.6600000E-01  0.8602436E+00  0.9216216E+00  0.8049757E+00  0.9085865E+00  0.8760459E+00
   111  0.6660000E-01  0.8639405E+00  0.9256752E+00  0.8080639E+00  0.9124900E+00  0.8796504E+00
   112  0.6720001E-01  0.8676255E+00  0.9297155E+00  0.8111388E+00  0.9163796E+00  0.8832406E+00
   113  0.6780000E-01  0.8712988E+00  0.9337426E+00  0.8142004E+00  0.9202557E+00  0.8868166E+00
   114  0.6840000E-01  0.8749605E+00  0.9377568E+00  0.8172489E+00  0.9241183E+00  0.8903786E+00
   115  0.6900001E-01  0.8786108E+00  0.9417581E+00  0.8202844E+00  0.9279675E+00  0.8939267E+00
   116  0.6960000E-01  0.8822497E+00  0.9457467E+00  0.8233070E+00  0.9318036E+00  0.8974612E+00
   117  0.7020000E-01  0.8858774E+00  0.9497228E+00  0.8263169E+00  0.9356267E+00  0.9009820E+00
   118  0.7080001E-01  0.8894941E+00  0.9536864E+00  0.8293142E+00  0.9394368E+00  0.9044894E+00
   119  0.7140000E-01  0.8930997E+00  0.9576376E+00  0.8322989E+00  0.9432341E+00  0.9079834E+00
   120  0.7200000E-01  0.8966944E+00  0.9615766E+00  0.8352713E+00  0.9470187E+00  0.9114642E+00
   121  0.7260001E-01  0.9002783E+00  0.9655038E+00  0.8382314E+00  0.9507909E+00  0.9149320E+00
   122  0.7320000E-01  0.9038516E+00  0.9694188E+00  0.8411794E+00  0.9545506E+00  0.9183868E+00
   123  0.7380001E-01  0.9074144E+00  0.9733221E+00  0.8441154E+00  0.9582980E+00  0.9218287E+00
   124  0.7440000E-01  0.9109666E+00  0.9772136E+00  0.8470394E+00  0.9620333E+00  0.9252579E+00
   125  0.7500000E-01  0.9145085E+00  0.9810936E+00  0.8499516E+00  0.9657565E+00  0.9286745E+00
   126  0.7560001E-01  0.9180402E+00  0.9849620E+00  0.8528521E+00  0.9694678E+00  0.9320786E+00
   127  0.7620000E-01  0.9215617E+00  0.9888192E+00  0.8557410E+00  0.9731672E+00  0.9354703E+00
   128  0.7680000E-01  0.9250731E+00  0.9926651E+00  0.8586183E+00  0.9768549E+00  0.9388497E+00
   129  0.7740001E-01  0.9285746E+00  0.9964997E+00  0.8614843E+00  0.9805310E+00  0.9422170E+00
   130  0.7800000E-01  0.9320661E+00  0.1000323E+01  0.8643390E+00  0.9841957E+00  0.9455723E+00
   131  0.7860000E-01  0.9355478E+00  0.1004136E+01  0.8671825E+00  0.9878490E+00  0.9489155E+00
   132  0.7920001E-01  0.9390200E+00  0.1007938E+01  0.8700148E+00  0.9914910E+00  0.9522469E+00
   133  0.7980000E-01  0.9424825E+00  0.1011729E+01  0.8728362E+00  0.9951218E+00  0.9555666E+00
   134  0.8040000E-01  0.9459355E+00  0.1015510E+01  0.8756467E+00  0.9987415E+00  0.9588746E+00
   135  0.8100000E-01  0.9493790E+00  0.1019280E+01  0.8784463E+00  0.1002350E+01  0.9621711E+00
   136  0.8160000E-01  0.9528132E+00  0.1023040E+01  0.8812352E+00  0.1005948E+01  0.9654561E+00
   137  0.8220001E-01  0.9562382E+00  0.1026789E+01  0.8840135E+00  0.1009535E+01  0.9687297E+00
   138  0.8280000E-01  0.9596540E+00  0.1030528E+01  0.8867813E+00  0.1013112E+01  0.9719921E+00
   139  0.8340000E-01  0.9630607E+00  0.1034257E+01  0.8895385E+00  0.1016677E+01  0.9752433E+00
   140  0.8400001E-01  0.9664584E+00  0.1037976E+01  0.8922854E+00  0.1020233E+01  0.9784834E+00
   141  0.8460000E-01  0.9698471E+00  0.1041685E+01  0.8950220E+00  0.1023778E+01  0.9817125E+00
   142  0.8520000E-01  0.9732270E+00  0.1045384E+01  0.8977485E+00  0.1027312E+01  0.9849308E+00
   143  0.8580001E-01  0.9765981E+00  0.1049073E+01  0.9004648E+00  0.1030837E+01  0.9881383E+00
   144  0.8640000E-01  0.9799604E+00  0.1052752E+01  0.9031711E+00  0.1034351E+01  0.9913350E+00
   145  0.8700000E-01  0.9833142E+00  0.1056422E+01  0.9058673E+00  0.1037855E+01  0.9945211E+00
   146  0.8760001E-01  0.9866595E+00  0.1060083E+01  0.9085538E+00  0.1041350E+01  0.9976966E+00
   147  0.8820000E-01  0.9899962E+00  0.1063734E+01  0.9112304E+00  0.1044834E+01  0.1000862E+01
   148  0.8880001E-01  0.9933245E+00  0.1067375E+01  0.9138973E+00  0.1048308E+01  0.1004016E+01
   149  0.8940000E-01  0.9966444E+00  0.1071007E+01  0.9165545E+00  0.1051773E+01  0.1007161E+01
   150  0.9000000E-01  0.9999561E+00  0.1074630E+01  0.9192022E+00  0.1055228E+01  0.1010295E+01
   151  0.9060001E-01  0.1003260E+01  0.1078244E+01  0.9218404E+00  0.1058674E+01  0.1013419E+01
   152  0.9120000E-01  0.1006555E+01  0.1081849E+01  0.9244692E+00  0.1062110E+01  0.1016532E+01
   153  0.9180000E-01  0.1009842E+01  0.1085445E+01  0.9270886E+00  0.1065537E+01  0.1019636E+01
   154  0.9240001E-01  0.1013121E+01  0.1089032E+01  0.9296988E+00  0.1068954E+01  0.1022730E+01
   155  0.9300000E-01  0.1016393E+01  0.1092610E+01  0.9322997E+00  0.1072362E+01  0.1025814E+01
   156  0.9360000E-01  0.1019656E+01  0.1096179E+01  0.9348915E+00  0.1075761E+01  0.1028888E+01
   157  0.9420001E-01  0.1022912E+01  0.1099740E+01  0.9374742E+00  0.1079151E+01  0.1031953E+01
   158  0.9480000E-01  0.1026160E+01  0.1103292E+01  0.9400479E+00  0.1082532E+01  0.1035008E+01
   159  0.9540001E-01  0.1029400E+01  0.1106835E+01  0.9426127E+00  0.1085904E+01  0.1038053E+01
   160  0.9600000E-01  0.1032633E+01  0.1110370E+01  0.9451686E+00  0.1089267E+01  0.1041089E+01
   161  0.9660000E-01  0.1035858E+01  0.1113897E+01  0.9477157E+00  0.1092621E+01  0.1044116E+01
   162  0.9720001E-01  0.1039075E+01  0.1117415E+01  0.9502541E+00  0.1095966E+01  0.1047133E+01
   163  0.9780000E-01  0.1042285E+01  0.1120925E+01  0.9527838E+00  0.1099302E+01  0.1050140E+01
   164  0.9840000E-01  0.1045488E+01  0.1124426E+01  0.9553049E+00  0.1102630E+01  0.1053139E+01
   165  0.9900001E-01  0.1048683E+01  0.1127920E+01  0.9578174E+00  0.1105950E+01  0.1056128E+01
   166  0.9960000E-01  0.1051871E+01  0.1131405E+01  0.9603214E+00  0.1109261E+01  0.1059108E+01
   167  0.1002000E+00  0.1055052E+01  0.1134883E+01  0.9628170E+00  0.1112563E+01  0.1062080E+01
   168  0.1008000E+00  0.1058225E+01  0.1138352E+01  0.9653043E+00  0.1115857E+01  0.1065042E+01
   169  0.1014000E+00  0.1061392E+01  0.1141814E+01  0.9677832E+00  0.1119143E+01  0.1067995E+01
   170  0.1020000E+00  0.1064551E+01  0.1145267E+01  0.9702538E+00  0.1122421E+01  0.1070940E+01
   171  0.1026000E+00  0.1067703E+01  0.1148713E+01  0.9727163E+00  0.1125690E+01  0.1073875E+01
   172  0.1032000E+00  0.1070849E+01  0.1152151E+01  0.9751706E+00  0.1128951E+01  0.1076802E+01
   173  0.1038000E+00  0.1073987E+01  0.1155582E+01  0.9776168E+00  0.1132204E+01  0.1079720E+01
   174  0.1044000E+00  0.1077119E+01  0.1159004E+01  0.9800550E+00  0.1135449E+01  0.1082630E+01
   175  0.1050000E+00  0.1080244E+01  0.1162420E+01  0.9824852E+00  0.1138686E+01  0.1085531E+01
   176  0.1056000E+00  0.1083362E+01  0.1165827E+01  0.9849074E+00  0.1141916E+01  0.1088423E+01
   177  0.1062000E+00  0.1086473E+01  0.1169228E+01  0.9873219E+00  0.1145137E+01  0.1091307E+01
   178  0.1068000E+00  0.1089578E+01  0.1172621E+01  0.9897285E+00  0.1148351E+01  0.1094183E+01
   179  0.1074000E+00  0.1092676E+01  0.1176006E+01  0.9921273E+00  0.1151556E+01  0.1097050E+01
   180  0.1080000E+00  0.1095767E+01  0.1179384E+01  0.9945185E+00  0.1154755E+01  0.1099909E+01
   181  0.1086000E+00  0.1098853E+01  0.1182755E+01  0.9969019E+00  0.1157945E+01  0.1102760E+01
   182  0.1092000E+00  0.1101931E+01  0.1186119E+01  0.9992778E+00  0.1161128E+01  0.1105603E+01
   183  0.1098000E+00  0.1105003E+01  0.1189476E+01  0.1001646E+01  0.1164303E+01  0.1108437E+01
   184  0.1104000E+00  0.1108069E+01  0.1192825E+01  0.1004007E+01  0.1167471E+01  0.1111263E+01
   185  0.1110000E+00  0.1111128E+01  0.1196168E+01  0.1006360E+01  0.1170632E+01  0.1114082E+01
   186  0.1116000E+00  0.1114181E+01  0.1199503E+01  0.1008706E+01  0.1173785E+01  0.1116892E+01
   187  0.1122000E+00  0.1117228E+01  0.1202832E+01  0.1011045E+01  0.1176931E+01  0.1119694E+01
   188  0.1128000E+00  0.1120268E+01  0.1206154E+01  0.1013376E+01  0.1180069E+01  0.1122489E+01
   189  0.1134000E+00  0.1123303E+01  0.1209469E+01  0.1015700E+01  0.1183200E+01  0.1125275E+01
   190  0.1140000E+00  0.1126331E+01  0.1212777E+01  0.1018017E+01  0.1186324E+01  0.1128054E+01
   191  0.1146000E+00  0.1129353E+01  0.1216078E+01  0.1020326E+01  0.1189441E+01  0.1130825E+01
   192  0.1152000E+00  0.1132369E+01  0.1219373E+01  0.1022629E+01  0.1192551E+01  0.1133589E+01
   193  0.1158000E+00  0.1135379E+01  0.1222661E+01  0.1024924E+01  0.1195654E+01  0.1136344E+01
   194  0.1164000E+00  0.1138383E+01  0.1225942E+01  0.1027212E+01  0.1198750E+01  0.1139093E+01
   195  0.1170000E+00  0.1141381E+01  0.1229217E+01  0.1029493E+01  0.1201839E+01  0.1141833E+01
   196  0.1176000E+00  0.1144373E+01  0.1232485E+01  0.1031768E+01  0.1204921E+01  0.1144566E+01
   197  0.1182000E+00  0.1147360E+01  0.1235747E+01  0.1034035E+01  0.1207996E+01  0.1147292E+01
   198  0.1188000E+00  0.1150340E+01  0.1239002E+01  0.1036296E+01  0.1211064E+01  0.1150010E+01
   199  0.1194000E+00  0.1153315E+01  0.1242251E+01  0.1038549E+01  0.1214126E+01  0.1152721E+01
   200  0.1200000E+00  0.1156284E+01  0.1245493E+01  0.1040796E+01  0.1217180E+01  0.1155424E+01
   201  0.1206000E+00  0.1159248E+01  0.1248729E+01  0.1043036E+01  0.1220228E+01  0.1158120E+01
   202  0.1212000E+00  0.1162205E+01  0.1251959E+01  0.1045270E+01  0.1223270E+01  0.1160809E+01
   203  0.1218000E+00  0.1165157E+01  0.1255183E+01  0.1047496E+01  0.1226305E+01  0.1163491E+01
   204  0.1224000E+00  0.1168104E+01  0.1258401E+01  0.1049717E+01  0.1229333E+01  0.1166165E+01
   205  0.1230000E+00  0.1171044E+01  0.1261612E+01  0.1051930E+01  0.1232355E+01  0.1168833E+01
   206  0.1236000E+00  0.1173980E+01  0.1264817E+01  0.1054137E+01  0.1235370E+01  0.1171493E+01
   207  0.1242000E+00  0.1176910E+01  0.1268016E+01  0.1056338E+01  0.1238378E+01  0.1174146E+01
   208  0.1248000E+00  0.1179834E+01  0.1271209E+01  0.1058532E+01  0.1241381E+01  0.1176792E+01
   209  0.1254000E+00  0.1182753E+01  0.1274397E+01  0.1060719E+01  0.1244377E+01  0.1179431E+01
   210  0.1260000E+00  0.1185667E+01  0.1277578E+01  0.1062901E+01  0.1247366E+01  0.1182063E+01
   211  0.1266000E+00  0.1188575E+01  0.1280753E+01  0.1065075E+01  0.1250350E+01  0.1184689E+01
   212  0.1272000E+00  0.1191478E+01  0.1283922E+01  0.1067244E+01  0.1253327E+01  0.1187307E+01
   213  0.1278000E+00  0.1194375E+01  0.1287086E+01  0.1069406E+01  0.1256298E+01  0.1189919E+01
   214  0.1284000E+00  0.1197268E+01  0.1290243E+01  0.1071562E+01  0.1259262E+01  0.1192524E+01
   215  0.1290000E+00  0.1200155E+01  0.1293395E+01  0.1073712E+01  0.1262221E+01  0.1195122E+01
   216  0.1296000E+00  0.1203036E+01  0.1296541E+01  0.1075855E+01  0.1265173E+01  0.1197713E+01
   217  0.1302000E+00  0.1205913E+01  0.1299682E+01  0.1077993E+01  0.1268120E+01  0.1200298E+01
   218  0.1308000E+00  0.1208785E+01  0.1302816E+01  0.1080124E+01  0.1271060E+01  0.1202876E+01
   219  0.1314000E+00  0.1211651E+01  0.1305945E+01  0.1082249E+01  0.1273994E+01  0.1205447E+01
   220  0.1320000E+00  0.1214513E+01  0.1309069E+01  0.1084368E+01  0.1276923E+01  0.1208012E+01
   221  0.1326000E+00  0.1217369E+01  0.1312187E+01  0.1086481E+01  0.1279845E+01  0.1210571E+01
   222  0.1332000E+00  0.1220220E+01  0.1315299E+01  0.1088588E+01  0.1282762E+01  0.1213122E+01
   223  0.1338000E+00  0.1223067E+01  0.1318406E+01  0.1090689E+01  0.1285672E+01  0.1215668E+01
   224  0.1344000E+00  0.1225908E+01  0.1321507E+01  0.1092785E+01  0.1288577E+01  0.1218206E+01
   225  0.1350000E+00  0.1228745E+01  0.1324603E+01  0.1094874E+01  0.1291476E+01  0.1220739E+01
   226  0.1356000E+00  0.1231576E+01  0.1327693E+01  0.1096958E+01  0.1294369E+01  0.1223265E+01
   227  0.1362000E+00  0.1234403E+01  0.1330778E+01  0.1099035E+01  0.1297257E+01  0.1225785E+01
   228  0.1368000E+00  0.1237225E+01  0.1333858E+01  0.1101107E+01  0.1300138E+01  0.1228298E+01
   229  0.1374000E+00  0.1240042E+01  0.1336932E+01  0.1103173E+01  0.1303015E+01  0.1230805E+01
   230  0.1380000E+00  0.1242854E+01  0.1340001E+01  0.1105234E+01  0.1305885E+01  0.1233306E+01
   231  0.1386000E+00  0.1245661E+01  0.1343065E+01  0.1107288E+01  0.1308750E+01  0.1235801E+01
   232  0.1392000E+00  0.1248464E+01  0.1346124E+01  0.1109338E+01  0.1311609E+01  0.1238289E+01
   233  0.1398000E+00  0.1251262E+01  0.1349177E+01  0.1111381E+01  0.1314463E+01  0.1240772E+01
   234  0.1404000E+00  0.1254055E+01  0.1352225E+01  0.1113419E+01  0.1317311E+01  0.1243248E+01
   235  0.1410000E+00  0.1256844E+01  0.1355268E+01  0.1115451E+01  0.1320154E+01  0.1245718E+01
   236  0.1416000E+00  0.1259628E+01  0.1358307E+01  0.1117478E+01  0.1322991E+01  0.1248182E+01
   237  0.1422000E+00  0.1262407E+01  0.1361339E+01  0.1119499E+01  0.1325823E+01  0.1250640E+01
   238  0.1428000E+00  0.1265182E+01  0.1364367E+01  0.1121515E+01  0.1328649E+01  0.1253092E+01
   239  0.1434000E+00  0.1267953E+01  0.1367390E+01  0.1123525E+01  0.1331470E+01  0.1255538E+01
   240  0.1440000E+00  0.1270718E+01  0.1370408E+01  0.1125530E+01  0.1334285E+01  0.1257978E+01
   241  0.1446000E+00  0.1273480E+01  0.1373420E+01  0.1127529E+01  0.1337096E+01  0.1260412E+01
